"country","year","currency","inflation","stockmarket","domdebt","extdebt","banking"
"Mexico",1988,0,1,0,0,1,0
"Mexico",1989,1,1,0,0,1,0
"Mexico",1990,0,1,0,0,1,0
"Mexico",1991,0,1,0,0,0,0
"Mexico",1992,0,0,0,0,0,0
"Mexico",1993,0,0,0,0,0,0
"Mexico",1994,1,0,1,0,0,1
"Mexico",1995,1,1,1,0,0,1
"Mexico",1996,0,1,1,0,0,1
"Mexico",1997,0,1,0,0,0,1
"Mexico",1998,1,0,1,0,0,1
"Mexico",1999,0,0,0,0,0,1
"Mexico",2000,0,0,1,0,0,1
"Mexico",2001,0,0,0,0,0,0
"Guatemala",1839,0,0,NA,0,1,0
"Guatemala",1840,0,0,NA,0,1,0
"Guatemala",1841,0,0,NA,0,1,0
"Guatemala",1842,0,0,NA,0,1,0
"Guatemala",1843,0,0,NA,0,1,0
"Guatemala",1844,0,0,NA,0,1,0
"Guatemala",1845,0,0,NA,0,1,0
"Guatemala",1846,0,0,NA,0,1,0
"Guatemala",1847,0,0,NA,0,1,0
"Guatemala",1848,0,0,NA,0,1,0
"Guatemala",1849,0,0,NA,0,1,0
"Guatemala",1850,0,0,NA,0,1,0
"Guatemala",1851,0,0,NA,0,1,0
"Guatemala",1852,0,0,NA,0,1,0
"Guatemala",1853,0,0,NA,0,1,0
"Guatemala",1854,0,0,NA,0,1,0
"Guatemala",1855,0,0,NA,0,1,0
"Guatemala",1856,0,0,NA,0,1,0
"Guatemala",1857,0,0,NA,0,0,0
"Guatemala",1858,0,0,NA,0,0,0
"Guatemala",1859,0,0,NA,0,0,0
"Guatemala",1860,0,0,NA,0,0,0
"Guatemala",1861,0,0,NA,0,0,0
"Guatemala",1862,0,0,NA,0,0,0
"Guatemala",1863,0,0,NA,0,0,0
"Guatemala",1864,0,0,NA,0,0,0
"Guatemala",1865,0,0,NA,0,0,0
"Guatemala",1866,0,0,NA,0,0,0
"Guatemala",1867,0,0,NA,0,0,0
"Guatemala",1868,0,0,NA,0,0,0
"Guatemala",1869,0,0,NA,0,0,0
"Guatemala",1870,0,0,NA,0,0,0
"Guatemala",1871,0,0,NA,0,0,0
"Guatemala",1872,0,0,NA,0,0,0
"Guatemala",1873,0,0,NA,0,0,0
"Guatemala",1874,0,0,NA,0,0,0
"Guatemala",1875,0,0,NA,0,0,0
"Guatemala",1876,0,0,NA,0,1,0
"Guatemala",1877,0,0,NA,0,1,0
"Guatemala",1878,0,0,NA,0,1,0
"Guatemala",1879,0,0,NA,0,1,0
"Guatemala",1880,0,0,NA,0,1,0
"Guatemala",1881,0,0,NA,0,1,0
"Guatemala",1882,0,0,NA,0,1,0
"Guatemala",1883,0,0,NA,0,1,0
"Guatemala",1884,0,0,NA,0,1,0
"Guatemala",1885,0,0,NA,0,1,0
"Guatemala",1886,0,0,NA,0,1,0
"Guatemala",1887,0,0,NA,0,1,0
"Guatemala",1888,0,0,NA,0,1,0
"Guatemala",1889,0,0,NA,0,0,0
"Guatemala",1890,0,0,NA,0,0,0
"Guatemala",1891,0,0,NA,0,0,0
"Guatemala",1892,0,0,NA,0,0,0
"Guatemala",1893,0,0,NA,0,0,0
"Guatemala",1894,0,0,NA,0,1,0
"Guatemala",1895,0,0,NA,0,0,0
"Guatemala",1896,0,0,NA,0,0,0
"Guatemala",1897,0,0,NA,0,0,0
"Guatemala",1898,0,0,NA,0,0,0
"Guatemala",1899,0,0,NA,0,1,0
"Guatemala",1900,0,0,NA,0,1,0
"Guatemala",1901,0,0,NA,0,1,0
"Guatemala",1902,0,0,NA,0,1,0
"Guatemala",1903,0,0,NA,0,1,0
"Guatemala",1904,0,0,NA,0,1,0
"Guatemala",1905,0,0,NA,0,1,0
"Guatemala",1906,0,0,NA,0,1,0
"Guatemala",1907,0,0,NA,0,1,0
"Guatemala",1908,0,0,NA,0,1,0
"Guatemala",1909,0,0,NA,0,1,0
"Guatemala",1910,0,0,NA,0,1,0
"Guatemala",1911,0,0,NA,0,1,0
"Guatemala",1912,0,0,NA,0,1,0
"Guatemala",1913,0,0,NA,0,1,0
"Guatemala",1914,0,0,NA,0,0,0
"Guatemala",1915,0,0,NA,0,0,0
"Guatemala",1916,0,0,NA,0,0,0
"Guatemala",1917,0,0,NA,0,0,0
"Guatemala",1918,0,0,NA,0,0,0
"Guatemala",1919,0,0,NA,0,0,0
"Guatemala",1920,0,0,NA,0,0,0
"Guatemala",1921,0,0,NA,0,0,0
"Guatemala",1922,0,0,NA,0,0,0
"Guatemala",1923,0,0,NA,0,0,0
"Guatemala",1924,0,0,NA,0,0,0
"Guatemala",1925,0,0,NA,0,0,0
"Guatemala",1926,0,0,NA,0,0,0
"Guatemala",1927,0,0,NA,0,0,0
"Guatemala",1928,0,0,NA,0,0,0
"Guatemala",1929,0,0,NA,0,0,0
"Guatemala",1930,0,0,NA,0,0,0
"Guatemala",1931,0,0,NA,0,0,0
"Guatemala",1932,0,0,NA,0,0,0
"Guatemala",1933,0,0,NA,0,1,0
"Guatemala",1934,0,0,NA,0,1,0
"Guatemala",1935,0,0,NA,0,1,0
"Guatemala",1936,0,0,NA,0,1,0
"Guatemala",1937,0,0,NA,0,0,0
"Guatemala",1938,0,0,NA,0,0,0
"Guatemala",1939,0,0,NA,0,0,0
"Guatemala",1940,0,0,NA,0,0,0
"Guatemala",1941,0,0,NA,0,0,0
"Guatemala",1942,0,1,NA,0,0,0
"Guatemala",1943,0,0,NA,0,0,0
"Guatemala",1944,0,0,NA,0,0,0
"Guatemala",1945,0,1,NA,0,0,0
"Guatemala",1946,0,0,NA,0,0,0
"Guatemala",1947,0,0,NA,0,0,0
"Guatemala",1948,0,0,NA,0,0,0
"Guatemala",1949,0,0,NA,0,0,0
"Guatemala",1950,0,0,NA,0,0,0
"Guatemala",1951,0,0,NA,0,0,0
"Guatemala",1952,0,0,NA,0,0,0
"Guatemala",1953,0,0,NA,0,0,0
"Guatemala",1954,0,0,NA,0,0,0
"Guatemala",1955,0,0,NA,0,0,0
"Guatemala",1956,0,0,NA,0,0,0
"Guatemala",1957,0,0,NA,0,0,0
"Guatemala",1958,0,0,NA,0,0,0
"Guatemala",1959,0,0,NA,0,0,0
"Guatemala",1960,0,0,NA,0,0,0
"Guatemala",1961,0,0,NA,0,0,0
"Guatemala",1962,0,0,NA,0,0,0
"Guatemala",1963,0,0,NA,0,0,0
"Guatemala",1964,0,0,NA,0,0,0
"Guatemala",1965,0,0,NA,0,0,0
"Guatemala",1966,0,0,NA,0,0,0
"Guatemala",1967,0,0,NA,0,0,0
"Guatemala",1968,0,0,NA,0,0,0
"Guatemala",1969,0,0,NA,0,0,0
"Guatemala",1970,0,0,NA,0,0,0
"Guatemala",1971,0,0,NA,0,0,0
"Guatemala",1972,0,0,NA,0,0,0
"Guatemala",1973,0,0,NA,0,0,0
"Guatemala",1974,0,1,NA,0,0,0
"Guatemala",1975,0,0,NA,0,0,0
"Guatemala",1976,0,0,NA,0,0,0
"Guatemala",1977,0,0,NA,0,0,0
"Guatemala",1978,0,0,NA,0,0,0
"Guatemala",1979,0,0,NA,0,0,0
"Guatemala",1980,0,0,NA,0,0,0
"Guatemala",1981,0,0,NA,0,0,0
"Guatemala",1982,0,0,NA,0,0,0
"Guatemala",1983,0,0,NA,0,0,0
"Guatemala",1984,0,0,NA,0,0,0
"Guatemala",1985,0,0,NA,0,0,0
"Guatemala",1986,1,1,NA,0,1,0
"Guatemala",1987,0,0,NA,0,0,0
"Guatemala",1988,0,0,NA,0,0,0
"Guatemala",1989,1,0,NA,0,1,0
"Guatemala",1990,1,1,NA,0,0,1
"Guatemala",1991,0,1,NA,0,0,0
"Guatemala",1992,0,0,NA,0,0,0
"Guatemala",1993,0,0,NA,0,0,0
"Guatemala",1994,0,0,NA,0,0,0
"Guatemala",1995,0,0,NA,0,0,0
"Guatemala",1996,0,0,NA,0,0,0
"Guatemala",1997,0,0,NA,0,0,0
"Guatemala",1998,0,0,NA,0,0,0
"Guatemala",1999,0,0,NA,0,0,0
"Guatemala",2000,0,0,NA,0,0,0
"Guatemala",2001,0,0,NA,0,0,1
"Honduras",1839,0,0,NA,0,1,0
"Honduras",1840,0,0,NA,0,1,0
"Honduras",1841,0,0,NA,0,1,0
"Honduras",1842,0,0,NA,0,1,0
"Honduras",1843,0,0,NA,0,1,0
"Honduras",1844,0,0,NA,0,1,0
"Honduras",1845,0,0,NA,0,1,0
"Honduras",1846,0,0,NA,0,1,0
"Honduras",1847,0,0,NA,0,1,0
"Honduras",1848,0,0,NA,0,1,0
"Honduras",1849,0,0,NA,0,1,0
"Honduras",1850,0,0,NA,0,1,0
"Honduras",1851,0,0,NA,0,1,0
"Honduras",1852,0,0,NA,0,1,0
"Honduras",1853,0,0,NA,0,1,0
"Honduras",1854,0,0,NA,0,1,0
"Honduras",1855,0,0,NA,0,1,0
"Honduras",1856,0,0,NA,0,1,0
"Honduras",1857,0,0,NA,0,1,0
"Honduras",1858,0,0,NA,0,1,0
"Honduras",1859,0,0,NA,0,1,0
"Honduras",1860,0,0,NA,0,1,0
"Honduras",1861,0,0,NA,0,1,0
"Honduras",1862,0,0,NA,0,1,0
"Honduras",1863,0,0,NA,0,1,0
"Honduras",1864,0,0,NA,0,1,0
"Honduras",1865,0,0,NA,0,1,0
"Honduras",1866,0,0,NA,0,1,0
"Honduras",1867,0,0,NA,0,1,0
"Honduras",1868,0,0,NA,0,0,0
"Honduras",1869,0,0,NA,0,0,0
"Honduras",1870,0,0,NA,0,0,0
"Honduras",1871,0,0,NA,0,0,0
"Honduras",1872,0,0,NA,0,0,0
"Honduras",1873,0,0,NA,0,1,0
"Honduras",1874,0,0,NA,0,1,0
"Honduras",1875,0,0,NA,0,1,0
"Honduras",1876,0,0,NA,0,1,0
"Honduras",1877,0,0,NA,0,1,0
"Honduras",1878,0,0,NA,0,1,0
"Honduras",1879,0,0,NA,0,1,0
"Honduras",1880,0,0,NA,0,1,0
"Honduras",1881,0,0,NA,0,1,0
"Honduras",1882,0,0,NA,0,1,0
"Honduras",1883,0,0,NA,0,1,0
"Honduras",1884,0,0,NA,0,1,0
"Honduras",1885,0,0,NA,0,1,0
"Honduras",1886,0,0,NA,0,1,0
"Honduras",1887,0,0,NA,0,1,0
"Honduras",1888,0,0,NA,0,1,0
"Honduras",1889,0,0,NA,0,1,0
"Honduras",1890,0,0,NA,0,1,0
"Honduras",1891,0,0,NA,0,1,0
"Honduras",1892,0,0,NA,0,1,0
"Honduras",1893,0,0,NA,0,1,0
"Honduras",1894,0,0,NA,0,1,0
"Honduras",1895,0,0,NA,0,1,0
"Honduras",1896,0,0,NA,0,1,0
"Honduras",1897,0,0,NA,0,1,0
"Honduras",1898,0,0,NA,0,1,0
"Honduras",1899,0,0,NA,0,1,0
"Honduras",1900,0,0,NA,0,1,0
"Honduras",1901,0,0,NA,0,1,0
"Honduras",1902,0,0,NA,0,1,0
"Honduras",1903,0,0,NA,0,1,0
"Honduras",1904,0,0,NA,0,1,0
"Honduras",1905,0,0,NA,0,1,0
"Honduras",1906,0,0,NA,0,1,0
"Honduras",1907,0,0,NA,0,1,0
"Honduras",1908,0,0,NA,0,1,0
"Honduras",1909,0,0,NA,0,1,0
"Honduras",1910,0,0,NA,0,1,0
"Honduras",1911,0,0,NA,0,1,0
"Honduras",1912,0,0,NA,0,1,0
"Honduras",1913,0,0,NA,0,1,0
"Honduras",1914,0,0,NA,0,1,0
"Honduras",1915,0,0,NA,0,1,0
"Honduras",1916,0,0,NA,0,1,0
"Honduras",1917,0,0,NA,0,1,0
"Honduras",1918,0,0,NA,0,1,0
"Honduras",1919,0,0,NA,0,1,0
"Honduras",1920,0,0,NA,0,1,0
"Honduras",1921,0,0,NA,0,1,0
"Honduras",1922,0,0,NA,0,1,0
"Honduras",1923,0,0,NA,0,1,0
"Honduras",1924,0,0,NA,0,1,0
"Honduras",1925,0,0,NA,0,1,0
"Honduras",1926,0,0,NA,0,0,0
"Honduras",1927,0,0,NA,0,0,0
"Honduras",1928,0,0,NA,0,0,0
"Honduras",1929,0,0,NA,0,0,0
"Honduras",1930,0,0,NA,0,0,0
"Honduras",1931,0,0,NA,0,0,0
"Honduras",1932,0,0,NA,0,0,0
"Honduras",1933,0,0,NA,0,0,0
"Honduras",1934,0,0,NA,0,0,0
"Honduras",1935,0,0,NA,0,0,0
"Honduras",1936,0,0,NA,0,0,0
"Honduras",1937,0,0,NA,0,0,0
"Honduras",1938,0,0,NA,0,0,0
"Honduras",1939,0,0,NA,0,0,0
"Honduras",1940,0,0,NA,0,0,0
"Honduras",1941,0,0,NA,0,0,0
"Honduras",1942,0,0,NA,0,0,0
"Honduras",1943,0,0,NA,0,0,0
"Honduras",1944,0,0,NA,0,0,0
"Honduras",1945,0,0,NA,0,0,0
"Honduras",1946,0,0,NA,0,0,0
"Honduras",1947,0,0,NA,0,0,0
"Honduras",1948,0,0,NA,0,0,0
"Honduras",1949,0,0,NA,0,0,0
"Honduras",1950,0,0,NA,0,0,0
"Honduras",1951,0,0,NA,0,0,0
"Honduras",1952,0,0,NA,0,0,0
"Honduras",1953,0,0,NA,0,0,0
"Honduras",1954,0,0,NA,0,0,0
"Honduras",1955,0,0,NA,0,0,0
"Honduras",1956,0,0,NA,0,0,0
"Honduras",1957,0,0,NA,0,0,0
"Honduras",1958,0,0,NA,0,0,0
"Honduras",1959,0,0,NA,0,0,0
"Honduras",1960,0,0,NA,0,0,0
"Honduras",1961,0,0,NA,0,0,0
"Honduras",1962,0,0,NA,0,0,0
"Honduras",1963,0,0,NA,0,0,0
"Honduras",1964,0,0,NA,0,0,0
"Honduras",1965,0,0,NA,0,0,0
"Honduras",1966,0,0,NA,0,0,0
"Honduras",1967,0,0,NA,0,0,0
"Honduras",1968,0,0,NA,0,0,0
"Honduras",1969,0,0,NA,0,0,0
"Honduras",1970,0,0,NA,0,0,0
"Honduras",1971,0,0,NA,0,0,0
"Honduras",1972,0,0,NA,0,0,0
"Honduras",1973,0,0,NA,0,0,0
"Honduras",1974,0,0,NA,0,0,0
"Honduras",1975,0,0,NA,0,0,0
"Honduras",1976,0,0,NA,0,0,0
"Honduras",1977,0,0,NA,0,0,0
"Honduras",1978,0,0,NA,0,0,0
"Honduras",1979,0,0,NA,0,0,0
"Honduras",1980,0,0,NA,0,0,0
"Honduras",1981,0,0,NA,0,1,0
"Honduras",1982,0,0,NA,0,1,0
"Honduras",1983,0,0,NA,0,1,0
"Honduras",1984,0,0,NA,0,1,0
"Honduras",1985,0,0,NA,0,1,0
"Honduras",1986,0,0,NA,0,1,0
"Honduras",1987,0,0,NA,0,1,0
"Honduras",1988,0,0,NA,0,1,0
"Honduras",1989,0,0,NA,0,1,0
"Honduras",1990,1,1,NA,0,1,0
"Honduras",1991,0,1,NA,0,1,0
"Honduras",1992,0,0,NA,0,1,0
"Honduras",1993,1,0,NA,0,1,0
"Honduras",1994,1,1,NA,0,1,0
"Honduras",1995,0,1,NA,0,1,0
"Honduras",1996,1,1,NA,0,1,0
"Honduras",1997,0,1,NA,0,1,0
"Honduras",1998,0,0,NA,0,1,0
"Honduras",1999,0,0,NA,0,1,1
"Honduras",2000,0,0,NA,0,1,0
"Honduras",2001,0,0,NA,0,1,1
"El Salvador",1841,0,0,NA,0,1,0
"El Salvador",1842,0,0,NA,0,1,0
"El Salvador",1843,0,0,NA,0,1,0
"El Salvador",1844,0,0,NA,0,1,0
"El Salvador",1845,0,0,NA,0,1,0
"El Salvador",1846,0,0,NA,0,1,0
"El Salvador",1847,0,0,NA,0,1,0
"El Salvador",1848,0,0,NA,0,1,0
"El Salvador",1849,0,0,NA,0,1,0
"El Salvador",1850,0,0,NA,0,1,0
"El Salvador",1851,0,0,NA,0,1,0
"El Salvador",1852,0,0,NA,0,1,0
"El Salvador",1853,0,0,NA,0,1,0
"El Salvador",1854,0,0,NA,0,1,0
"El Salvador",1855,0,0,NA,0,1,0
"El Salvador",1856,0,0,NA,0,1,0
"El Salvador",1857,0,0,NA,0,1,0
"El Salvador",1858,0,0,NA,0,1,0
"El Salvador",1859,0,0,NA,0,1,0
"El Salvador",1860,0,0,NA,0,1,0
"El Salvador",1861,0,0,NA,0,0,0
"El Salvador",1862,0,0,NA,0,0,0
"El Salvador",1863,0,0,NA,0,0,0
"El Salvador",1864,0,0,NA,0,0,0
"El Salvador",1865,0,0,NA,0,0,0
"El Salvador",1866,0,0,NA,0,0,0
"El Salvador",1867,0,0,NA,0,0,0
"El Salvador",1868,0,0,NA,0,0,0
"El Salvador",1869,0,0,NA,0,0,0
"El Salvador",1870,0,0,NA,0,0,0
"El Salvador",1871,0,0,NA,0,0,0
"El Salvador",1872,0,0,NA,0,0,0
"El Salvador",1873,0,0,NA,0,0,0
"El Salvador",1874,0,0,NA,0,0,0
"El Salvador",1875,0,0,NA,0,0,0
"El Salvador",1876,0,0,NA,0,0,0
"El Salvador",1877,0,0,NA,0,0,0
"El Salvador",1878,0,0,NA,0,0,0
"El Salvador",1879,0,0,NA,0,0,0
"El Salvador",1880,0,0,NA,0,0,0
"El Salvador",1881,0,0,NA,0,0,0
"El Salvador",1882,0,0,NA,0,0,0
"El Salvador",1883,0,0,NA,0,0,0
"El Salvador",1884,0,0,NA,0,0,0
"El Salvador",1885,0,0,NA,0,0,0
"El Salvador",1886,0,0,NA,0,0,0
"El Salvador",1887,0,0,NA,0,0,0
"El Salvador",1888,0,0,NA,0,0,0
"El Salvador",1889,0,0,NA,0,0,0
"El Salvador",1890,0,0,NA,0,0,0
"El Salvador",1891,0,0,NA,0,0,0
"El Salvador",1892,0,0,NA,0,0,0
"El Salvador",1893,0,0,NA,0,0,0
"El Salvador",1894,0,0,NA,0,0,0
"El Salvador",1895,0,0,NA,0,0,0
"El Salvador",1896,0,0,NA,0,0,0
"El Salvador",1897,0,0,NA,0,0,0
"El Salvador",1898,0,0,NA,0,1,0
"El Salvador",1899,0,0,NA,0,0,0
"El Salvador",1900,0,0,NA,0,0,0
"El Salvador",1901,0,0,NA,0,0,0
"El Salvador",1902,0,0,NA,0,0,0
"El Salvador",1903,0,0,NA,0,0,0
"El Salvador",1904,0,0,NA,0,0,0
"El Salvador",1905,0,0,NA,0,0,0
"El Salvador",1906,0,0,NA,0,0,0
"El Salvador",1907,0,0,NA,0,0,0
"El Salvador",1908,0,0,NA,0,0,0
"El Salvador",1909,0,0,NA,0,0,0
"El Salvador",1910,0,0,NA,0,0,0
"El Salvador",1911,0,0,NA,0,0,0
"El Salvador",1912,0,0,NA,0,0,0
"El Salvador",1913,0,0,NA,0,0,0
"El Salvador",1914,0,0,NA,0,0,0
"El Salvador",1915,0,0,NA,0,0,0
"El Salvador",1916,0,0,NA,0,0,0
"El Salvador",1917,0,0,NA,0,0,0
"El Salvador",1918,0,0,NA,0,0,0
"El Salvador",1919,0,0,NA,0,0,0
"El Salvador",1920,0,0,NA,0,0,0
"El Salvador",1921,0,0,NA,0,1,0
"El Salvador",1922,0,0,NA,0,1,0
"El Salvador",1923,0,0,NA,0,0,0
"El Salvador",1924,0,0,NA,0,0,0
"El Salvador",1925,0,0,NA,0,0,0
"El Salvador",1926,0,0,NA,0,0,0
"El Salvador",1927,0,0,NA,0,0,0
"El Salvador",1928,0,0,NA,0,0,0
"El Salvador",1929,0,0,NA,0,0,0
"El Salvador",1930,0,0,NA,0,0,0
"El Salvador",1931,0,0,NA,0,0,0
"El Salvador",1932,0,0,NA,0,1,0
"El Salvador",1933,0,0,NA,0,1,0
"El Salvador",1934,0,0,NA,0,1,0
"El Salvador",1935,0,0,NA,0,1,0
"El Salvador",1936,0,0,NA,0,0,0
"El Salvador",1937,0,0,NA,0,0,0
"El Salvador",1938,0,0,NA,0,1,0
"El Salvador",1939,0,0,NA,0,1,0
"El Salvador",1940,0,0,NA,0,1,0
"El Salvador",1941,0,0,NA,0,1,0
"El Salvador",1942,0,0,NA,0,1,0
"El Salvador",1943,0,0,NA,0,1,0
"El Salvador",1944,0,1,NA,0,1,0
"El Salvador",1945,0,0,NA,0,1,0
"El Salvador",1946,0,0,NA,0,1,0
"El Salvador",1947,0,0,NA,0,0,0
"El Salvador",1948,0,0,NA,0,0,0
"El Salvador",1949,0,0,NA,0,0,0
"El Salvador",1950,0,0,NA,0,0,0
"El Salvador",1951,0,0,NA,0,0,0
"El Salvador",1952,0,0,NA,0,0,0
"El Salvador",1953,0,0,NA,0,0,0
"El Salvador",1954,0,0,NA,0,0,0
"El Salvador",1955,0,0,NA,0,0,0
"El Salvador",1956,0,0,NA,0,0,0
"El Salvador",1957,0,0,NA,0,0,0
"El Salvador",1958,0,0,NA,0,0,0
"El Salvador",1959,0,0,NA,0,0,0
"El Salvador",1960,0,0,NA,0,0,0
"El Salvador",1961,0,0,NA,0,0,0
"El Salvador",1962,0,0,NA,0,0,0
"El Salvador",1963,0,0,NA,0,0,0
"El Salvador",1964,0,0,NA,0,0,0
"El Salvador",1965,0,0,NA,0,0,0
"El Salvador",1966,0,0,NA,0,0,0
"El Salvador",1967,0,0,NA,0,0,0
"El Salvador",1968,0,0,NA,0,0,0
"El Salvador",1969,0,0,NA,0,0,0
"El Salvador",1970,0,0,NA,0,0,0
"El Salvador",1971,0,0,NA,0,0,0
"El Salvador",1972,0,0,NA,0,0,0
"El Salvador",1973,1,0,NA,0,0,0
"El Salvador",1974,0,0,NA,0,0,0
"El Salvador",1975,0,0,NA,0,0,0
"El Salvador",1976,0,0,NA,0,0,0
"El Salvador",1977,0,0,NA,0,0,0
"El Salvador",1978,0,0,NA,0,0,0
"El Salvador",1979,0,0,NA,0,0,0
"El Salvador",1980,0,0,NA,0,0,0
"El Salvador",1981,0,0,NA,1,0,0
"El Salvador",1982,0,0,NA,1,0,0
"El Salvador",1983,0,0,NA,1,0,0
"El Salvador",1984,0,0,NA,1,0,0
"El Salvador",1985,0,1,NA,1,0,0
"El Salvador",1986,0,1,NA,1,0,0
"El Salvador",1987,0,1,NA,1,0,0
"El Salvador",1988,1,0,NA,1,0,0
"El Salvador",1989,0,0,NA,1,0,1
"El Salvador",1990,0,1,NA,1,0,0
"El Salvador",1991,0,0,NA,1,0,0
"El Salvador",1992,0,0,NA,1,0,0
"El Salvador",1993,0,1,NA,1,0,0
"El Salvador",1994,0,0,NA,1,0,0
"El Salvador",1995,0,0,NA,1,0,0
"El Salvador",1996,0,0,NA,1,0,0
"El Salvador",1997,0,0,NA,0,0,0
"El Salvador",1998,0,0,NA,0,0,0
"El Salvador",1999,0,0,NA,0,0,0
"El Salvador",2000,0,0,NA,0,0,0
"El Salvador",2001,0,0,NA,0,0,0
"Nicaragua",1838,0,0,NA,0,1,0
"Nicaragua",1839,0,0,NA,0,1,0
"Nicaragua",1840,0,0,NA,0,1,0
"Nicaragua",1841,0,0,NA,0,1,0
"Nicaragua",1842,0,0,NA,0,1,0
"Nicaragua",1843,0,0,NA,0,1,0
"Nicaragua",1844,0,0,NA,0,1,0
"Nicaragua",1845,0,0,NA,0,1,0
"Nicaragua",1846,0,0,NA,0,1,0
"Nicaragua",1847,0,0,NA,0,1,0
"Nicaragua",1848,0,0,NA,0,1,0
"Nicaragua",1849,0,0,NA,0,1,0
"Nicaragua",1850,0,0,NA,0,1,0
"Nicaragua",1851,0,0,NA,0,1,0
"Nicaragua",1852,0,0,NA,0,1,0
"Nicaragua",1853,0,0,NA,0,1,0
"Nicaragua",1854,0,0,NA,0,1,0
"Nicaragua",1855,0,0,NA,0,1,0
"Nicaragua",1856,0,0,NA,0,1,0
"Nicaragua",1857,0,0,NA,0,1,0
"Nicaragua",1858,0,0,NA,0,1,0
"Nicaragua",1859,0,0,NA,0,1,0
"Nicaragua",1860,0,0,NA,0,1,0
"Nicaragua",1861,0,0,NA,0,1,0
"Nicaragua",1862,0,0,NA,0,1,0
"Nicaragua",1863,0,0,NA,0,1,0
"Nicaragua",1864,0,0,NA,0,1,0
"Nicaragua",1865,0,0,NA,0,1,0
"Nicaragua",1866,0,0,NA,0,1,0
"Nicaragua",1867,0,0,NA,0,1,0
"Nicaragua",1868,0,0,NA,0,1,0
"Nicaragua",1869,0,0,NA,0,1,0
"Nicaragua",1870,0,0,NA,0,1,0
"Nicaragua",1871,0,0,NA,0,1,0
"Nicaragua",1872,0,0,NA,0,1,0
"Nicaragua",1873,0,0,NA,0,1,0
"Nicaragua",1874,0,0,NA,0,1,0
"Nicaragua",1875,0,0,NA,0,0,0
"Nicaragua",1876,0,0,NA,0,0,0
"Nicaragua",1877,0,0,NA,0,0,0
"Nicaragua",1878,0,0,NA,0,0,0
"Nicaragua",1879,0,0,NA,0,0,0
"Nicaragua",1880,0,0,NA,0,0,0
"Nicaragua",1881,0,0,NA,0,0,0
"Nicaragua",1882,0,0,NA,0,0,0
"Nicaragua",1883,0,0,NA,0,0,0
"Nicaragua",1884,0,0,NA,0,0,0
"Nicaragua",1885,0,0,NA,0,0,0
"Nicaragua",1886,0,0,NA,0,0,0
"Nicaragua",1887,0,0,NA,0,0,0
"Nicaragua",1888,0,0,NA,0,0,0
"Nicaragua",1889,0,0,NA,0,0,0
"Nicaragua",1890,0,0,NA,0,0,0
"Nicaragua",1891,0,0,NA,0,0,0
"Nicaragua",1892,0,0,NA,0,0,0
"Nicaragua",1893,0,0,NA,0,0,0
"Nicaragua",1894,0,0,NA,0,1,0
"Nicaragua",1895,0,0,NA,0,1,0
"Nicaragua",1896,0,0,NA,0,0,0
"Nicaragua",1897,0,0,NA,0,0,0
"Nicaragua",1898,0,0,NA,0,0,0
"Nicaragua",1899,0,0,NA,0,0,0
"Nicaragua",1900,0,0,NA,0,0,0
"Nicaragua",1901,0,0,NA,0,0,0
"Nicaragua",1902,0,0,NA,0,0,0
"Nicaragua",1903,1,0,NA,0,0,0
"Nicaragua",1904,1,0,NA,0,0,0
"Nicaragua",1905,1,0,NA,0,0,0
"Nicaragua",1906,0,0,NA,0,0,0
"Nicaragua",1907,1,0,NA,0,0,0
"Nicaragua",1908,0,0,NA,0,0,0
"Nicaragua",1909,1,0,NA,0,0,0
"Nicaragua",1910,0,0,NA,0,0,0
"Nicaragua",1911,1,0,NA,0,1,0
"Nicaragua",1912,2,0,NA,0,1,0
"Nicaragua",1913,0,0,NA,0,0,0
"Nicaragua",1914,0,0,NA,0,0,0
"Nicaragua",1915,0,0,NA,0,1,0
"Nicaragua",1916,0,0,NA,0,1,0
"Nicaragua",1917,0,0,NA,0,1,0
"Nicaragua",1918,0,0,NA,0,0,0
"Nicaragua",1919,0,0,NA,0,0,0
"Nicaragua",1920,0,0,NA,0,0,0
"Nicaragua",1921,0,0,NA,0,0,0
"Nicaragua",1922,0,0,NA,0,0,0
"Nicaragua",1923,0,0,NA,0,0,0
"Nicaragua",1924,0,0,NA,0,0,0
"Nicaragua",1925,0,0,NA,0,0,0
"Nicaragua",1926,0,0,NA,0,0,0
"Nicaragua",1927,0,0,NA,0,0,0
"Nicaragua",1928,0,0,NA,0,0,0
"Nicaragua",1929,0,0,NA,0,0,0
"Nicaragua",1930,0,0,NA,0,0,0
"Nicaragua",1931,0,0,NA,0,0,0
"Nicaragua",1932,0,0,NA,0,1,0
"Nicaragua",1933,0,0,NA,0,1,0
"Nicaragua",1934,0,0,NA,0,1,0
"Nicaragua",1935,0,0,NA,0,1,0
"Nicaragua",1936,0,0,NA,0,1,0
"Nicaragua",1937,1,0,NA,0,1,0
"Nicaragua",1938,1,1,NA,0,0,0
"Nicaragua",1939,1,1,NA,0,0,0
"Nicaragua",1940,0,1,NA,0,0,0
"Nicaragua",1941,0,0,NA,0,0,0
"Nicaragua",1942,0,1,NA,0,0,0
"Nicaragua",1943,0,1,NA,0,0,0
"Nicaragua",1944,0,1,NA,0,0,0
"Nicaragua",1945,0,0,NA,0,0,0
"Nicaragua",1946,1,0,NA,0,0,0
